id,price_doc
32029,13539722.36
32030,3924002.273
32031,2371442.085
32032,10472120.94
32033,7719260.863
32034,3295322.707
32035,7984801.282
32036,5212105.784
32037,8529017.842
32038,7150111.509
32039,12805865.43
32040,13874110.02
32041,3298709.834
32042,8596486.368
32043,18610976.24
32044,6359489.774
32045,3100934.539
32046,9436433.713
32047,14963915.88
32048,17491824.02
32049,10073726.83
32050,13686675.11
32051,7986763.755
32052,8233792.331
32053,9414148.929
32054,10456304.22
32055,8029025.469
32056,10835706.87
32057,7520110.348
32058,8138072.099
32059,6022754.248
32060,8614889.923
32061,10984394
32062,6518640.213
32063,6486812.164
32064,10292908.96
32065,5666161.798
32066,8143343.664
32067,4110053.886
32068,4830240.693
32069,3777544.504
32070,11533192.09
32071,4527465.908
32072,5088586.596
32073,3275655.175
32074,6086769.687
32075,11654429.07
32076,20609445.63
32077,9548560.963
32078,3366450.778
32079,2324949.635
32080,4464933.665
32081,18612167.16
32082,5849295.158
32083,4059673.273
32084,7737979.354
32085,8417479.021
32086,11247621.68
32087,6156495.654
32088,13551379.7
32089,10426408.18
32090,13902479.18
32091,6751221.401
32092,5724641.271
32093,8890795.808
32094,10979926.68
32095,7974916.233
32096,5769473.018
32097,13358599.93
32098,7790992.211
32099,10636641.4
32100,8795318.965
32101,7106197.088
32102,3932634.401
32103,3496521.39
32104,5377640.696
32105,10113564.18
32106,7077196.334
32107,5610643.865
32108,2671169.64
32109,8827622.231
32110,2342791.559
32111,13707274.57
32112,15748166.77
32113,9986444.241
32114,7438259.843
32115,12274667.12
32116,10008986.39
32117,10450776.45
32118,6926057.911
32119,10079972.52
32120,11681531.58
32121,3340073.758
32122,8411892.723
32123,14444228.45
32124,9471442.633
32125,11218063.39
32126,8063519.244
32127,10967187.57
32128,9141145.048
32129,5825836.221
32130,2640847.917
32131,13786733.36
32132,1133697.985
32133,1705792.761
32134,4089997.748
32135,7545755.751
32136,9969046.071
32137,10243955.14
32138,8760921.123
32139,7066088.002
32140,6219998.829
32141,4056298.096
32142,2638017.24
32143,11124165.93
32144,4432270.811
32145,18029956.53
32146,8026842.478
32147,6380145.239
32148,4923597.418
32149,12870175.28
32150,5809690.127
32151,10855677.03
32152,4484729.133
32153,7938326.16
32154,7119306.633
32155,7455162.746
32156,6339300.241
32157,12811822.63
32158,12940016.74
32159,15232907.06
32160,6177199.584
32161,12474073.66
32162,10567259.97
32163,9020711.093
32164,16066507.09
32165,11699314.23
32166,11295318.04
32167,12679237.92
32168,10986768.18
32169,4736960.946
32170,14671339.25
32171,16258796.87
32172,8460342.545
32173,8015832.202
32174,11215976.46
32175,10892389.71
32176,7301819.991
32177,12884018.76
32178,7264029.145
32179,13158791.06
32180,7862100.208
32181,8248536.376
32182,5994738.415
32183,6600723.978
32184,14273441.09
32185,7289770.219
32186,11604043.57
32187,4191104.175
32188,9417392.684
32189,4172998.551
32190,5723126.738
32191,5324972.329
32192,14801404.28
32193,9762234.039
32194,4205971.171
32195,13175855.21
32196,21064742.39
32197,21047634.44
32198,6561572.804
32199,14717559.71
32200,9956531.245
32201,9249852.988
32202,2584590.38
32203,4360831.08
32204,8037113.957
32205,17800320.57
32206,9475109.9
32207,12166134.03
32208,7025379.003
32209,5871811.1
32210,7150565.316
32211,20399384.79
32212,5353992.623
32213,9068990.872
32214,8932625.588
32215,9669659.583
32216,7040708.669
32217,5773167.02
32218,6967454.123
32219,12882407.72
32220,6483767.759
32221,8133191.349
32222,5630331.92
32223,5232015.069
32224,5712369.561
32225,8717589.527
32226,8389409.784
32227,15522498.82
32228,10827635.87
32229,17938786.78
32230,4442486.859
32231,19925529.5
32232,2895409.427
32233,8664396.36
32234,14709566.68
32235,16463965.53
32236,9448209.639
32237,30182073.65
32238,5890961.39
32239,15095830.45
32240,11149384.89
32241,5040844.274
32242,7159370.554
32243,8998464.379
32244,6324165.122
32245,9779753.916
32246,9560216.59
32247,7841851.493
32248,9643671.461
32249,9011689.267
32250,7631122.545
32251,5942351.235
32252,11897878.05
32253,10757139.22
32254,23012836.98
32255,6930286.167
32256,7306144.965
32257,4091572.584
32258,8417034.356
32259,8762874.601
32260,9295670.15
32261,16805356.33
32262,10023702.25
32263,9010814.232
32264,5827393.313
32265,11623118.98
32266,11018717.72
32267,8093520.855
32268,4218552.214
32269,9039930.044
32270,11316498.36
32271,7052612.831
32272,3982984.654
32273,11380036.87
32274,4291922.659
32275,7100332.539
32276,10994456.54
32277,21469795.09
32278,9321730.951
32279,3992476.264
32280,7145747.715
32281,5980185.237
32282,10353907.24
32283,7602113.763
32284,5595489.889
32285,11510480.83
32286,13401407.65
32287,4406528.581
32288,5506605.119
32289,5488676.682
32290,10339658.35
32291,7869120.234
32292,12191304.45
32293,5210940.004
32294,12923259.95
32295,7974609.816
32296,10469249.21
32297,11423724.68
32298,12455693.97
32299,2907217.086
32300,8671844.201
32301,15819794.34
32302,10407685.31
32303,6776089.122
32304,5166288.943
32305,5321599.087
32306,9886717.903
32307,13407960.4
32308,5679931.253
32309,11220351.48
32310,5881968.284
32311,6625408.957
32312,5320953.967
32313,8007980.818
32314,5848188.166
32315,12309781.7
32316,6564404.597
32317,13781859.66
32318,9116969.415
32319,6005083.237
32320,12429799.6
32321,8732384.6
32322,3983342.94
32323,9621251.663
32324,15221254.25
32325,6147124.637
32326,7146252.254
32327,6066554.837
32328,11117804.45
32329,4564692.154
32330,7310256.537
32331,6457300.593
32332,7412816.401
32333,12346321.8
32334,5015149.359
32335,8804831.498
32336,9433487.076
32337,5562573.194
32338,5255216.276
32339,7247532.515
32340,9252405.562
32341,11143956.22
32342,4680722.745
32343,10317187.55
32344,4128166.546
32345,5521083.618
32346,6881933.537
32347,5198785.796
32348,10250741.3
32349,8835274.011
32350,10861441.84
32351,10853671.41
32352,12827447.04
32353,6442029.129
32354,7644608.55
32355,9236754.359
32356,7052470.29
32357,6985452.043
32358,10097540.38
32359,18113219.8
32360,5984725.042
32361,11939659.58
32362,11045066.7
32363,10749436.71
32364,4345963.713
32365,8062170.228
32366,6851021.619
32367,4719908.49
32368,7428397.795
32369,9241393.947
32370,6780340.887
32371,9221514.59
32372,9945688.885
32373,9383686.348
32374,14923475.38
32375,5637222.231
32376,6742230.39
32377,9927404.778
32378,6812983.614
32379,5517051.303
32380,10588315.94
32381,6400828.906
32382,9937710.283
32383,13448667.69
32384,5277120.627
32385,10573773.88
32386,10289357.52
32387,3400480.199
32388,8604664.359
32389,7919252.189
32390,5748824.895
32391,7292926.908
32392,7492312.463
32393,6783617.756
32394,5091531.125
32395,4855919.533
32396,7186150.38
32397,7532224.585
32398,6009170.286
32399,15101678.07
32400,6686780.958
32401,8386267.749
32402,2801425.557
32403,11880128.03
32404,4756642.336
32405,12897828.36
32406,8532333.515
32407,6904102.048
32408,4289584.064
32409,18461242.83
32410,4877444.624
32411,6213527.627
32412,10983527.44
32413,11130027.96
32414,11723301.93
32415,5990514.28
32416,10203577.98
32417,9331478.916
32418,6461029.479
32419,6166926.405
32420,8540183.273
32421,1526289.271
32422,5272940.482
32423,7075579.721
32424,9808753.054
32425,4369566.9
32426,12496888
32427,10781478.29
32428,11286621.9
32429,8864492.898
32430,7380909.985
32431,9257774.585
32432,11491528.39
32433,1909867.97
32434,12235417.79
32435,6793405.527
32436,11380107.6
32437,8183266.537
32438,6725844.048
32439,3135291.2
32440,8213518.638
32441,4004270.967
32442,11067432.63
32443,6208546.761
32444,8867315.914
32445,10483577.68
32446,12258095.8
32447,9524875.543
32448,7633831.758
32449,12696995.7
32450,9411957.355
32451,13484090.91
32452,7811784.234
32453,8290759.345
32454,3699858.401
32455,9852888.152
32456,7098555.714
32457,6083098.797
32458,7475517.434
32459,10221447.69
32460,9628838.734
32461,13932448.63
32462,10207572.31
32463,4223527.661
32464,6078731.922
32465,5121298.756
32466,8846088.343
32467,6171290.64
32468,9527281.13
32469,10547565.05
32470,14284556.8
32471,15900982.83
32472,7540169.533
32473,8758529.868
32474,5083787.61
32475,11344360.61
32476,7359272.795
32477,3383889.356
32478,6741852.598
32479,3032262.447
32480,10253906.99
32481,5202755.373
32482,5278560.507
32483,11363737.44
32484,12731434.38
32485,14930263.58
32486,8230853.422
32487,9951665.579
32488,13191375.96
32489,10865265.63
32490,10046296.76
32491,12512797.1
32492,10021304.44
32493,10003700.2
32494,8899187.095
32495,5910672.824
32496,5773576.215
32497,10551443.2
32498,13243988.2
32499,16787756.27
32500,3430503.825
32501,14906958.5
32502,7838094.515
32503,7129218.028
32504,5331000.21
32505,12116903.17
32506,8642156.851
32507,1402684.242
32508,9374883.527
32509,4747886.644
32510,15203314.57
32511,5163649.511
32512,10025154.74
32513,6211491.769
32514,6967345.911
32515,7242611.256
32516,9911262.512
32517,10366582.51
32518,3769053.256
32519,4024100.141
32520,938313.4363
32521,8257396.7
32522,7185048.506
32523,7752134.898
32524,8334993.413
32525,5434388.33
32526,12558647.86
32527,6721241.67
32528,6118476.937
32529,9506172.38
32530,6526706.045
32531,8307171.198
32532,12286771.63
32533,10877969.25
32534,7562908.729
32535,6521351.104
32536,12537876.39
32537,8473505.452
32538,12965005.28
32539,5981662.487
32540,6395740.471
32541,20607733.91
32542,5669063.837
32543,9031895.562
32544,5024634.061
32545,4747934.682
32546,12109944.36
32547,10314611.18
32548,5999790.094
32549,2430592.025
32550,7255121.677
32551,5310821.169
32552,7148593.549
32553,9331061.837
32554,10708527.13
32555,8417640.901
32556,11493911.64
32557,4013617.004
32558,8836056.227
32559,19580932.88
32560,6965653.055
32561,5803067.201
32562,18748386.81
32563,8492477.626
32564,4312812.076
32565,8491611.404
32566,3545153.214
32567,7069182.447
32568,11650113.95
32569,7762572.483
32570,7501542.673
32571,8600369.602
32572,5735591.073
32573,8741257.458
32574,9900500.719
32575,7200404.07
32576,8006367.934
32577,3450198.47
32578,7774436.44
32579,10474226.26
32580,7334275.631
32581,5856185.473
32582,7502947.314
32583,9601386.722
32584,5229822.302
32585,4178483.112
32586,6884734.362
32587,8727787.721
32588,8475209.722
32589,3899594.81
32590,8594815.621
32591,7637878.815
32592,3856165.944
32593,4537449.632
32594,5868415.076
32595,9190114.059
32596,11626057.63
32597,10094381.94
32598,11131294.1
32599,4707354.303
32600,8499923.803
32601,8880791.763
32602,11088031.56
32603,7200444.232
32604,4127005.922
32605,4786818.071
32606,6667145.082
32607,7862764.601
32608,9369570.496
32609,9012323.589
32610,7798533.619
32611,7792642.431
32612,4463951.365
32613,7420595.193
32614,9228221.752
32615,3974807.23
32616,7599197.758
32617,9512379.403
32618,5910322.862
32619,3540379.685
32620,8071969.911
32621,7259338.522
32622,15019678.39
32623,12349059.45
32624,10910162.89
32625,9690616.855
32626,9513937.477
32627,9453744.293
32628,8654696.038
32629,14833846.27
32630,7244499.419
32631,4746640.901
32632,8645873.748
32633,8724506.578
32634,6497098.245
32635,12197824.19
32636,6966889.275
32637,9621609.376
32638,7832363.137
32639,9384608.603
32640,6994021.893
32641,6991396.139
32642,7758229.494
32643,13793245.07
32644,9540093.908
32645,6402778.084
32646,9349054.27
32647,14073663.71
32648,7920607.467
32649,7756793.465
32650,10329668.15
32651,1537003.825
32652,8739975.95
32653,10787725.76
32654,5538774.331
32655,14117060.51
32656,4067932.578
32657,9505658.023
32658,9394233.562
32659,1621912.486
32660,8538142.117
32661,8958124.676
32662,12875733.98
32663,9803835.846
32664,11044709.68
32665,12235712.98
32666,8107758.069
32667,6337344.66
32668,7744124.62
32669,14640654.65
32670,7757884.181
32671,6659026.022
32672,3395144.81
32673,11152082.26
32674,5943900.791
32675,5186522.353
32676,6616666.924
32677,2995171.89
32678,10756614.85
32679,6253635.487
32680,15970025.29
32681,11895796.12
32682,5114525.843
32683,13268003.58
32684,8435821.145
32685,6286173.969
32686,8331700.005
32687,5562385.851
32688,4813240.175
32689,7518740.897
32690,6775263.68
32691,12966372.37
32692,11554691.64
32693,10321047.31
32694,7572671.548
32695,11777476.85
32696,2761946.262
32697,10324955.93
32698,6388819.014
32699,5661617.362
32700,9713577.248
32701,14267070.74
32702,11466412.43
32703,9523008.025
32704,10854742.12
32705,11798952.62
32706,2829842.234
32707,8943307.458
32708,6887168.88
32709,7807073.9
32710,9759244.237
32711,10102049.69
32712,8727135.09
32713,5981536.097
32714,6152848.323
32715,2449027.409
32716,2913296.358
32717,12185238.8
32718,12241131.05
32719,5920987.798
32720,5575359.819
32721,16171951.08
32722,9492508.531
32723,6859691.887
32724,7821860.777
32725,15097300.44
32726,5707519.731
32727,5966139.621
32728,13165989.45
32729,7718800.659
32730,11510443.18
32731,6093335.798
32732,4825766.997
32733,5691773.583
32734,8428776.248
32735,5172517.706
32736,3488666.788
32737,7085468.794
32738,8015167.759
32739,16352491.98
32740,5020728.311
32741,7491436.111
32742,13665757.14
32743,7466456.2
32744,12802582.38
32745,6762462.511
32746,11132762.19
32747,8180027.091
32748,3168116.499
32749,3571043.073
32750,10293626.13
32751,7296864.785
32752,14905374.25
32753,7351808.794
32754,10062709.09
32755,9872201.422
32756,8920917.763
32757,10441545.43
32758,12277688.82
32759,4832999.037
32760,6829687.513
32761,6351562.492
32762,9596082.364
32763,7468615.458
32764,7686696.428
32765,5393994.358
32766,9347086.182
32767,8674131.769
32768,7143050.033
32769,4740913.766
32770,7633714.275
32771,10077424.36
32772,14435063.59
32773,5775416.999
32774,6364048.556
32775,6915083.341
32776,5386905.805
32777,7141597.133
32778,6281005.311
32779,3177420.949
32780,10459033.32
32781,9821976.311
32782,5772488.832
32783,13346804.37
32784,6685782.05
32785,8674400.996
32786,4659792.104
32787,12809844.15
32788,6560509.404
32789,5018983.149
32790,6809809.366
32791,6265595.469
32792,6286192.815
32793,16452760.13
32794,1430921.042
32795,6160174.898
32796,7600573.707
32797,7368826.637
32798,10001823.06
32799,13096488.1
32800,4172982.653
32801,6899191.686
32802,8260030.362
32803,3837981.714
32804,11820064.36
32805,10635987.82
32806,5831364.844
32807,5521500.273
32808,4956243.151
32809,9689376.811
32810,9334886.292
32811,9645025.766
32812,4540126.954
32813,8293521.142
32814,3411221.834
32815,5806712.099
32816,7440657.915
32817,7373386.218
32818,8838582.265
32819,4802661.867
32820,6916271.996
32821,15002611.05
32822,6030546.622
32823,8324597.585
32824,8549355.873
32825,6674309.767
32826,12692192.21
32827,10155800.25
32828,7507156.857
32829,6453039.229
32830,6141669.929
32831,6046427.419
32832,4488778.131
32833,14415029.17
32834,10479301.36
32835,7390660.85
32836,6557145.318
32837,7185701.459
32838,2946395.468
32839,15106888.92
32840,7574194.412
32841,8009204.599
32842,7390734.818
32843,3820327.95
32844,6619274.424
32845,9759432.08
32846,13123024.29
32847,2842272.634
32848,9320366.223
32849,2633657.564
32850,8599554.295
32851,13584597.19
32852,4576516.169
32853,5344921.332
32854,9422390.294
32855,11509862.33
32856,6570216.504
32857,8579836.709
32858,3353635.19
32859,5623850.705
32860,7371124.026
32861,5429928.411
32862,9355309.916
32863,8686349.866
32864,9814948.099
32865,7858787.234
32866,4054736.954
32867,3298776.052
32868,11403728.72
32869,8916542.895
32870,7326470.533
32871,2917903.643
32872,10966603.27
32873,6662942.421
32874,6935404.043
32875,8784035.42
32876,10832620.71
32877,11121375.15
32878,13841254.3
32879,3372392.34
32880,11738530.96
32881,8655522.602
32882,7328437.022
32883,6298420.42
32884,10020495.89
32885,4237751.138
32886,9034294.794
32887,4232215.763
32888,8263439.642
32889,3026193.783
32890,4836756.486
32891,7264733.995
32892,6572232.615
32893,12063203.75
32894,6222611.999
32895,8404967.733
32896,6997363.895
32897,5446244.52
32898,11013361.27
32899,10681112.07
32900,6866038.268
32901,9458006.703
32902,8834329.8
32903,7788141.746
32904,13500323.46
32905,8790852.076
32906,5369505.275
32907,4232159.129
32908,8123733.177
32909,1582585.352
32910,10560064.56
32911,13655659.82
32912,6895787.728
32913,6885567.653
32914,4982890.843
32915,7864373.752
32916,16255019.04
32917,6536069.682
32918,11002213.58
32919,14814117.95
32920,5223554.448
32921,3920476.806
32922,5434712.973
32923,5587473.798
32924,2106112.786
32925,6253911.132
32926,2823223.208
32927,10060039.65
32928,8778796
32929,13160834.72
32930,5018931.939
32931,4583012.962
32932,7050406.679
32933,6839239.202
32934,5176540.436
32935,14027865.15
32936,6094853.843
32937,5282598.811
32938,10709505.68
32939,5400783.29
32940,9050721.835
32941,16769499.56
32942,7294751.244
32943,7177110.995
32944,7307260.275
32945,6874039.3
32946,9935590.491
32947,8982327.871
32948,16283583.57
32949,9179843.564
32950,5465679.816
32951,8350829.077
32952,9435650.589
32953,7513863.92
32954,9066403.362
32955,9814868.646
32956,7667067.38
32957,11266715.69
32958,13800501.52
32959,13908240.79
32960,6577232.169
32961,10646787.68
32962,5162244.539
32963,11614485.4
32964,7019535.057
32965,8970096.81
32966,7625470.905
32967,8484656.679
32968,8792125.401
32969,6681728.23
32970,7511542.471
32971,6296545.454
32972,3955399.805
32973,8308298.348
32974,8419051.123
32975,9013186.588
32976,7188697.963
32977,5276565.117
32978,6514249.6
32979,5714250.38
32980,2702895.337
32981,6802829.888
32982,6179848.148
32983,9798155.106
32984,6980934.236
32985,5719308.148
32986,7587569.769
32987,12071689.74
32988,9248798.261
32989,4193207.465
32990,11084841.14
32991,1687422.914
32992,7340118.367
32993,6247127.061
32994,3729247.559
32995,8775374.715
32996,7901798.115
32997,10278938.6
32998,17041095.38
32999,2781635.895
33000,7042934.433
33001,3906492.025
33002,6664116.646
33003,6134306.416
33004,8530325.753
33005,9556769.093
33006,14257801.77
33007,6762507.758
33008,3827172.357
33009,6454466.733
33010,7260812.359
33011,4668624.573
33012,7532791.806
33013,2377453.359
33014,6159911.214
33015,7358997.069
33016,7559412.402
33017,5548101.67
33018,8497883.968
33019,7195468.007
33020,6281957.718
33021,8429371.797
33022,7645909.735
33023,8387257.749
33024,14404497.64
33025,4720212.118
33026,6432298.689
33027,3379323.827
33028,9682571.472
33029,12756582.66
33030,9603830.619
33031,5009021.158
33032,8772692.437
33033,9941553.73
33034,3572466.869
33035,7296522.316
33036,5168391.345
33037,8953521.836
33038,6566488.493
33039,11316229.95
33040,13367982.24
33041,3550270.465
33042,12857844.73
33043,13236936.78
33044,7606620.161
33045,13665861.73
33046,8032695.681
33047,11320034.92
33048,12693944.64
33049,16484067.42
33050,8747998.504
33051,9579487.596
33052,10461063.62
33053,10204950.14
33054,2757709.065
33055,11847498.49
33056,7596834.897
33057,10561744.6
33058,7729696.466
33059,11638980.63
33060,3875538.977
33061,4614357.502
33062,9387356.849
33063,7275837.294
33064,7020325.446
33065,8484585.184
33066,12346111.92
33067,6601526.436
33068,14585468.03
33069,13363561.56
33070,10885957.49
33071,13656237.94
33072,5161041.077
33073,4658910.398
33074,13815441.65
33075,7887325.102
33076,5800617.097
33077,9098473.87
33078,6295306.102
33079,11681822.8
33080,5630789.777
33081,17348475.76
33082,9969928.405
33083,5632298.744
33084,4820045.706
33085,12337903.06
33086,12355401.28
33087,4662310.116
33088,4864954.155
33089,11282031.5
33090,11225054.84
33091,6442410.872
33092,6860852.052
33093,16109233.35
33094,4983717.811
33095,4098897.728
33096,11650482.85
33097,5486378.496
33098,7944932.591
33099,7539234.041
33100,6037113.862
33101,8380590.489
33102,6810042.544
33103,3197093.722
33104,6346070.133
33105,9667967.969
33106,6465641.922
33107,4599065.436
33108,11159368.88
33109,8528696.314
33110,7728083.238
33111,8713427.486
33112,5955783.73
33113,8640251.471
33114,6406676.48
33115,11168340.69
33116,6600379.49
33117,6444782.769
33118,11900797.49
33119,10678117.05
33120,3331013.057
33121,7207620.08
33122,6444079.529
33123,17018040.33
33124,3688033.122
33125,8802138.633
33126,5698059.235
33127,7756011.545
33128,9192831.359
33129,11724033.12
33130,9981429.089
33131,10025032.65
33132,4748348.755
33133,21166213.26
33134,9670368.078
33135,10926931.02
33136,8906298.99
33137,4891291.103
33138,12218192.83
33139,6337254.351
33140,9802466.346
33141,13885397.63
33142,8299959.912
33143,2354976.102
33144,3348438.829
33145,9624461.418
33146,10373741.19
33147,2851950.333
33148,8138922.919
33149,13444858.67
33150,7049726.261
33151,7447367.059
33152,12457180.76
33153,9420575.503
33154,8609721.31
33155,11889182.26
33156,11895342.47
33157,8427546.534
33158,11873538.07
33159,7041530.334
33160,2526278.643
33161,9943993.895
33162,9502979.419
33163,6316434.943
33164,9039360.887
33165,9867118.479
33166,7844650.742
33167,6312812.018
33168,8168114.714
33169,2593674.927
33170,7403764.269
33171,7900283.305
33172,12562459.92
33173,4985604.97
33174,10606879.92
33175,3479534.316
33176,8516024.673
33177,8656586.958
33178,8397965.079
33179,12636795.69
33180,6504949.699
33181,7166202.637
33182,5733701.397
33183,5534069.952
33184,6419353.61
33185,7602743.838
33186,4446181.262
33187,9519480.753
33188,8116430.941
33189,13734884.89
33190,6992293.308
33191,13020882.14
33192,10553950.88
33193,7902939.917
33194,6436537.157
33195,11389252.02
33196,8102610.916
33197,7899809.905
33198,4981099.407
33199,7385009.209
33200,2394864.616
33201,8749892.354
33202,5910746.672
33203,10978683.09
33204,6829015.21
33205,7766195.99
33206,7708378.334
33207,11354074.73
33208,9518331.686
33209,8849056.638
33210,2913073.704
33211,7805090.737
33212,5792788.117
33213,5404608.141
33214,11429477.17
33215,4599686.185
33216,5127929.467
33217,4562255.848
33218,7030422.368
33219,3720119.716
33220,7196821.174
33221,10047394.59
33222,4616019.853
33223,1210399.49
33224,14031096.99
33225,6785251.707
33226,7514194.276
33227,2350359.913
33228,6067008.922
33229,10386170.77
33230,8211894.937
33231,7977720.363
33232,8978100.896
33233,9991324.966
33234,11522160.68
33235,8495992.491
33236,7840764.906
33237,14479694.65
33238,11540603
33239,8162246.931
33240,8283145.857
33241,8980142.51
33242,5844949.784
33243,5195489.875
33244,11376099.73
33245,7032779.157
33246,6365219.286
33247,5459208.281
33248,12523161.44
33249,12450854.54
33250,12601033.8
33251,11059695.92
33252,12030085.37
33253,9074344.086
33254,6799452.128
33255,8981549.887
33256,10468688.59
33257,5205694.334
33258,17578839.47
33259,6569346.609
33260,4605219.905
33261,9456059.829
33262,7495279.892
33263,6370059.838
33264,8682145.433
33265,16463417.82
33266,9538153.615
33267,6271857.786
33268,6903402.118
33269,13464334.39
33270,3561889.019
33271,6770844.81
33272,4447020.2
33273,8526273.642
33274,9212281.031
33275,8578173.453
33276,12526599.49
33277,7255625.802
33278,7212233.734
33279,9016648.635
33280,5845012.262
33281,7743681.301
33282,8558012.632
33283,5984465.84
33284,7054377.011
33285,11035207.89
33286,6673549.28
33287,3205900.823
33288,13494516.79
33289,6313529.898
33290,10161420.5
33291,4757605.988
33292,11425094.99
33293,7413502.614
33294,6661407.806
33295,4609340.436
33296,3224569.485
33297,9303222.073
33298,9725018.705
33299,13903540.22
33300,3882189.702
33301,10035713.47
33302,4635292.348
33303,11669710.43
33304,12401922.87
33305,6398844.854
33306,10506029.21
33307,10833355.53
33308,8260165.512
33309,7461981.766
33310,17380951.1
33311,7956142.326
33312,6763218.363
33313,6474775.819
33314,11384461.21
33315,9712508.763
33316,10155466.73
33317,8405053.989
33318,9939358.68
33319,6380936.902
33320,8310583.167
33321,6756581.512
33322,4412996.107
33323,9649803.842
33324,11168648.54
33325,9551722.394
33326,8029750.833
33327,8548908.575
33328,8159778.039
33329,13444233.13
33330,2401720.187
33331,15936257.06
33332,4148999.864
33333,12951536.87
33334,6820719.092
33335,14690851.09
33336,9765282.694
33337,3496935.068
33338,12855651.16
33339,5744445.164
33340,8415345.671
33341,8886501.861
33342,15129492.72
33343,13686135.7
33344,7738085.685
33345,8623655.152
33346,19515821.67
33347,16760362.47
33348,6609562.618
33349,5760102.834
33350,4457608.247
33351,11024615.66
33352,7616100.804
33353,8829963.917
33354,6554981.484
33355,5161042.222
33356,6961277.876
33357,9017097.582
33358,2128134.702
33359,12151335.77
33360,3291948.943
33361,8854808.2
33362,2748214.135
33363,7045491.505
33364,8718045.816
33365,10413229.56
33366,13548093.89
33367,7934428.072
33368,14108601.1
33369,7469431.827
33370,5320022.536
33371,9230319.301
33372,5014793.485
33373,6107995.61
33374,6358258.281
33375,8345449.236
33376,6311922.01
33377,8843546.671
33378,17781154.23
33379,8181395.569
33380,9081109.422
33381,7666724.388
33382,2723579.552
33383,8874907.637
33384,10180925.78
33385,1597530.324
33386,13335380.27
33387,9496245.969
33388,11859512.61
33389,5717461.163
33390,8123823.351
33391,5824289.728
33392,11386842.78
33393,5711699.594
33394,6124671.997
33395,10689363.37
33396,10068943.25
33397,8408290.91
33398,6600916.845
33399,8367298.44
33400,12939985.43
33401,13697018.44
33402,3111778.074
33403,7516965.877
33404,13931830.21
33405,11355677.7
33406,6293788.224
33407,8508958.779
33408,9953892.653
33409,12801145.72
33410,7921478.145
33411,5817974.519
33412,11833704.21
33413,4795188.32
33414,8112326.937
33415,21927217.7
33416,12052070.87
33417,9883129.611
33418,9729592.427
33419,9473484.416
33420,9904250.328
33421,8655012.262
33422,8913351.901
33423,2740152.216
33424,12818857.8
33425,6048013.568
33426,7508962.18
33427,12972282.27
33428,5264843.819
33429,6244485.68
33430,6607678.148
33431,4868502.237
33432,6704149.883
33433,7201589.208
33434,9015693.731
33435,8539666.448
33436,6527778.543
33437,5532702.674
33438,5245172.332
33439,3869367.276
33440,6668727.065
33441,5195199.94
33442,10285546.26
33443,6446923.333
33444,15541587.37
33445,6196405.977
33446,10374017.18
33447,7589497.585
33448,11606800.08
33449,13713704.25
33450,8241984.002
33451,12924391.25
33452,10159117.05
33453,5139664.881
33454,8477740.202
33455,8922293
33456,8114412.88
33457,8892817.174
33458,3194846.583
33459,16055743.4
33460,11770060.11
33461,13140000.81
33462,10806965.73
33463,4571983.555
33464,15575919.15
33465,5675945.785
33466,5685961.076
33467,6978759.608
33468,4920719.702
33469,11059076.63
33470,9148318.641
33471,1163251.299
33472,15746005.74
33473,11018963.49
33474,6284364.357
33475,5692086.092
33476,7066605.778
33477,7832390.268
33478,7755186.63
33479,14579820.67
33480,8579322.077
33481,9812070.469
33482,4716482.988
33483,9114376.714
33484,8062126.478
33485,17115684.35
33486,11553901.88
33487,5399877.831
33488,14326353.39
33489,11721899.25
33490,10147790.76
33491,10109570.74
33492,9554072.456
33493,8062277.77
33494,9093399.53
33495,9669192.54
33496,9644630.266
33497,11126803.28
33498,9986694.113
33499,9377884.495
33500,8246404.735
33501,11875852.02
33502,6012590.731
33503,9898919.508
33504,11625412.33
33505,9019374.303
33506,10227890.12
33507,9528305.212
33508,5882408.672
33509,7012280.163
33510,7203297.951
33511,8382893.581
33512,7585032.507
33513,14753658.9
33514,6156399.239
33515,6012943.349
33516,5025776.028
33517,11108345.39
33518,7204557.327
33519,9539672.441
33520,5407078.327
33521,8666922.021
33522,2711839.898
33523,7226138.415
33524,4984766.79
33525,8386002.852
33526,11392667.02
33527,8308038.135
33528,6034076.211
33529,5430102.465
33530,6185294.045
33531,7351318.862
33532,5500795.584
33533,6292629.448
33534,4746659.217
33535,10966094.84
33536,7960167.726
33537,3264503.325
33538,7706806.44
33539,11803841.56
33540,9290397.727
33541,14442901.19
33542,13189466.83
33543,11939377.34
33544,7051884.982
33545,11017069.22
33546,5384808.868
33547,10644795.57
33548,10286905.31
33549,9660637.568
33550,10460730.65
33551,12178291.06
33552,8062849.902
33553,5743556.042
33554,11210702.79
33555,15902722.71
33556,4069289.907
33557,10613018.8
33558,18263923.28
33559,9920618.511
33560,6379915.225
33561,1243606.214
33562,8926399.33
33563,8147078.52
33564,8317719.193
33565,9744363.372
33566,13556782.56
33567,10634484.28
33568,959508.9122
33569,6096938.878
33570,11810947.38
33571,3430205.547
33572,7991694.334
33573,3814688.322
33574,9943447.497
33575,6881689.11
33576,6395729.137
33577,10827473.07
33578,11186965.5
33579,11334776.81
33580,9716608.628
33581,6643460.183
33582,8183884.377
33583,4287434.38
